id,fare_amount
529,6.010999999999998
530,53.14170000000003
531,11.568999999999999
532,9.433
533,9.379999999999999
534,5.039999999999999
535,9.532000000000004
536,12.073999999999998
537,12.107999999999999
538,4.977999999999999
539,10.218299999999997
540,7.511100000000002
541,11.083
542,43.17919999999997
543,21.350999999999996
544,5.609
545,5.06
546,51.468399999999995
547,8.8107
548,7.26
549,8.975000000000001
550,14.5777
551,52.76520000000002
552,6.518999999999998
553,11.324000000000002
554,8.428
555,15.298000000000004
556,48.71060000000001
557,12.387999999999998
558,52.502999999999986
559,16.435000000000006
560,6.0939999999999985
561,14.918
562,5.503000000000002
563,6.164000000000002
564,5.541000000000002
565,7.210999999999999
566,11.325999999999999
567,15.353000000000002
568,9.1
569,7.308999999999998
570,9.636000000000003
571,10.135000000000002
572,10.054999999999998
573,8.267000000000001
574,8.405
575,11.3303
576,8.82
577,8.100999999999999
578,9.143
579,5.832999999999999
580,4.813000000000001
581,12.909999999999995
582,7.243000000000003
583,6.337000000000001
584,7.421
585,7.946999999999997
586,7.2049999999999965
587,8.892999999999995
588,29.708400000000026
589,10.476999999999999
590,10.583000000000002
591,6.1339999999999995
592,8.183000000000002
593,7.3702999999999985
594,10.230999999999998
595,8.111
596,12.624000000000006
597,9.957300000000002
598,10.632000000000005
599,36.96809999999999
600,10.917000000000003
601,5.542999999999998
602,11.577
603,13.567999999999993
604,11.66
605,19.475
606,11.729800000000001
607,21.427000000000007
608,8.533000000000001
609,8.079000000000002
610,6.258000000000001
611,8.031
612,10.174999999999999
613,9.486999999999997
614,5.543000000000002
615,7.670999999999996
616,7.27
617,14.319999999999999
618,54.3256
619,6.637999999999998
620,13.866000000000001
621,9.188000000000004
622,8.275999999999998
623,6.813999999999998
624,9.580000000000004
625,5.8
626,14.844999999999997
627,11.594000000000001
628,44.7825
629,7.716000000000003
630,14.036000000000003
631,5.084999999999999
632,11.965
633,7.494999999999997
634,7.615999999999994
635,12.423000000000002
636,19.257999999999996
637,17.341000000000008
638,5.445000000000002
639,21.23300000000001
640,22.41400000000001
641,7.112
642,54.57790000000001
643,74.20649999999999
644,8.754999999999997
645,11.109999999999998
646,13.471999999999998
647,6.7899999999999965
648,9.013
649,14.356
650,6.020999999999998
651,11.824000000000002
652,4.595
653,6.719999999999998
654,7.652
655,16.917999999999996
656,13.927999999999992
657,8.759
658,9.285999999999996
659,5.574000000000001
660,6.220999999999998
661,21.307999999999996
662,7.069000000000001
663,5.263999999999999
664,8.01
665,40.66029999999998
666,5.1789999999999985
667,10.222999999999999
668,7.917999999999999
669,5.743
670,10.501
671,8.263
672,6.868399999999999
673,10.677999999999999
674,16.086000000000002
675,6.407
676,13.366000000000007
677,5.503000000000001
678,26.871999999999993
679,5.029000000000002
680,6.495999999999998
681,7.273000000000001
682,5.8420000000000005
683,21.29000000000001
684,7.625
685,5.456000000000002
686,5.3580000000000005
687,7.280000000000002
688,8.997000000000002
689,5.499999999999997
690,7.378999999999999
691,10.569
692,29.77579999999999
693,7.7780000000000005
694,5.258000000000002
695,32.86499999999998
696,6.99
697,10.108
698,8.619000000000002
699,10.960000000000003
700,7.328
701,15.412
702,7.584000000000004
703,8.403000000000004
704,5.244299999999998
705,5.459999999999999
706,53.90250000000002
707,8.247999999999998
708,6.794
709,5.366000000000003
710,7.979999999999999
711,7.3660000000000005
712,4.896
713,6.953999999999993
714,11.509
715,27.22679999999999
716,13.135999999999994
717,8.393999999999995
718,12.214999999999998
719,8.654
720,8.090000000000002
721,8.151
722,8.998000000000001
723,6.746000000000002
724,6.138
725,7.997000000000002
726,6.903
727,13.359000000000007
728,10.239
729,6.100999999999998
730,14.594000000000005
731,7.582599999999997
732,8.430999999999996
733,10.757000000000003
734,14.155
735,5.654000000000001
736,9.06
737,7.910999999999998
738,8.474999999999996
739,8.748000000000001
740,8.838999999999997
741,8.526000000000002
742,10.039000000000001
743,7.168000000000001
744,9.804000000000004
745,7.449
746,9.064999999999998
747,6.934999999999997
748,10.401999999999997
749,10.972999999999995
750,7.131000000000001
751,7.487000000000002
752,21.116999999999994
753,34.96639999999999
754,6.035
755,6.846999999999998
756,8.094000000000001
757,11.847999999999999
758,8.204000000000002
759,9.375000000000002
760,8.940000000000001
761,8.432000000000004
762,8.078000000000001
763,8.815999999999999
764,15.545000000000007
765,5.775
766,18.245
767,9.081999999999999
768,6.35
769,14.271000000000004
770,9.88
771,9.372000000000003
772,19.46600000000001
773,5.082999999999999
774,6.06
775,9.775
776,7.746000000000002
777,7.7779
778,7.383999999999994
779,7.314000000000002
780,7.655999999999998
781,5.716999999999998
782,9.379000000000003
783,6.288000000000002
784,5.385000000000002
785,7.5290000000000035
786,10.258000000000003
787,15.009999999999993
788,5.262000000000001
789,7.539999999999997
790,5.422999999999998
791,15.892999999999999
792,8.676000000000002
793,5.755000000000001
794,10.237000000000009
795,7.2780000000000005
796,7.181
797,5.357999999999997
798,6.582999999999998
799,6.854999999999998
800,5.354000000000001
801,5.796
802,8.611700000000003
803,18.175599999999996
804,6.879999999999996
805,5.3020000000000005
806,11.32099999999999
807,10.176999999999998
808,5.593999999999999
809,11.408999999999999
810,16.296000000000003
811,9.219999999999999
812,8.178000000000003
813,9.044
814,8.992999999999997
815,10.757699999999998
816,8.6157
817,5.926
818,6.691
819,12.263999999999996
820,6.792000000000001
821,12.363999999999999
822,9.675
823,14.932999999999998
824,15.043
825,5.9929999999999986
826,19.792000000000012
827,16.842
828,9.159000000000006
829,24.015499999999985
830,7.542000000000004
831,15.529000000000003
832,4.943
833,5.91
834,25.40913333333333
835,15.884000000000015
836,6.157999999999999
837,30.285700000000002
838,8.203
839,14.786999999999995
840,9.190000000000001
841,8.152999999999999
842,5.586000000000002
843,8.422000000000004
844,6.650999999999999
845,13.264999999999997
846,11.890999999999998
847,30.55170000000001
848,8.18
849,5.6942
850,5.533999999999999
851,7.841199999999999
852,5.083000000000001
853,9.316000000000003
854,10.107999999999999
855,6.48
856,6.074
857,6.409
858,5.838000000000001
859,5.318
860,5.731999999999998
861,11.155999999999999
862,6.702999999999999
863,5.718000000000001
864,9.989000000000003
865,6.160000000000001
866,12.743000000000002
867,5.912999999999999
868,7.024
869,5.966
870,8.815000000000005
871,20.638
872,5.3580000000000005
873,8.097999999999999
874,8.918000000000001
875,8.042999999999996
876,6.9339999999999975
877,18.030000000000005
878,7.358599999999999
879,12.530999999999997
880,6.715
881,26.708399999999966
882,10.376
883,8.312999999999997
884,8.196
885,9.575999999999997
886,9.87
887,6.3610000000000015
888,7.246999999999998
889,12.960999999999999
890,11.285999999999996
891,14.299
892,8.354999999999997
893,10.281999999999998
894,4.9780000000000015
895,8.177
896,13.428000000000003
897,7.372999999999998
898,34.687999999999946
899,4.916
900,13.057000000000002
901,6.650999999999999
902,6.550999999999999
903,9.810999999999996
904,7.061
905,5.525
906,4.354000000000002
907,8.682999999999995
908,7.072
909,12.689000000000004
910,6.298000000000003
911,13.279000000000003
912,5.889999999999999
913,22.179800000000004
914,7.933000000000001
915,9.117999999999999
916,12.402999999999997
917,7.259000000000002
918,9.902999999999997
919,8.277999999999997
920,30.650099999999984
921,18.507
922,11.942000000000002
923,6.133999999999999
924,6.996999999999995
925,5.567999999999999
926,11.561999999999996
927,10.505999999999998
928,6.952000000000007
929,7.621299999999999
930,5.185999999999999
931,7.838999999999999
932,5.5969999999999995
933,23.411000000000005
934,15.763999999999996
935,6.180999999999999
936,9.543000000000003
937,19.887000000000004
938,10.733000000000002
939,9.722000000000003
940,8.643999999999998
941,9.71
942,12.756599999999999
943,5.729000000000002
944,5.485999999999997
945,6.555
946,9.237
947,9.549
948,15.419999999999998
949,6.1480000000000015
950,6.491000000000002
951,8.435299999999998
952,7.464999999999999
953,7.715999999999993
954,5.050999999999998
955,14.7587
956,7.720999999999998
957,16.787
958,6.7020000000000035
959,16.65
960,14.986999999999997
961,9.982000000000003
962,11.191000000000004
963,7.740000000000001
964,7.299999999999998
965,6.352999999999998
966,10.113999999999999
967,12.349999999999998
968,17.79
969,13.714999999999998
970,5.127000000000001
971,30.30829999999998
972,26.697700000000005
973,10.747000000000003
974,22.7792
975,11.722999999999999
976,5.770000000000002
977,6.188
978,13.534000000000002
979,6.856
980,6.457999999999999
981,5.578
982,15.060299999999998
983,9.112000000000002
984,13.833999999999996
985,7.6263
986,9.351
987,11.107000000000001
988,21.445899999999998
989,9.582000000000004
990,8.521000000000006
991,13.607000000000001
992,6.053000000000001
993,11.584000000000003
994,21.048000000000002
995,5.303000000000001
996,7.320999999999999
997,17.557999999999996
998,11.510999999999994
999,9.085
1000,6.442
1001,10.469999999999997
1002,16.84620000000001
1003,8.142999999999995
1004,9.113999999999999
1005,6.57
1006,7.2589999999999995
1007,8.168699999999996
1008,11.936999999999996
1009,13.579999999999998
1010,5.1259999999999994
1011,21.16399999999999
1012,6.212999999999997
1013,9.162800000000002
1014,7.6549999999999985
1015,9.528
1016,34.13780000000003
1017,46.015999999999984
1018,10.177999999999999
1019,7.305999999999994
1020,4.13
1021,15.3336
1022,18.485399999999995
1023,18.061999999999994
1024,7.029399999999999
1025,6.315
1026,12.451999999999998
1027,13.163999999999998
1028,23.097426298701297
1029,15.843999999999996
1030,4.948000000000001
1031,7.070000000000001
1032,8.905000000000006
1033,6.895100000000001
1034,5.926999999999995
1035,13.920000000000002
1036,6.940999999999998
1037,7.144000000000002
1038,7.831
1039,12.927000000000003
1040,5.996
1041,6.237
1042,5.809300000000007
1043,6.354
1044,7.849
1045,6.387
1046,5.098
1047,10.939
1048,9.158999999999999
1049,5.5950000000000015
1050,13.735999999999995
1051,5.610999999999999
1052,34.76170000000001
1053,9.292
1054,29.321199999999966
1055,11.91
1056,6.191000000000002
1057,5.265
1058,9.391000000000002
1059,8.655
1060,8.900400000000001
1061,12.482000000000001
1062,14.184999999999992
1063,7.8160000000000025
1064,40.85460000000003
1065,22.888000000000005
1066,19.471999999999998
1067,5.913
1068,8.157
1069,7.748999999999999
1070,6.459999999999997
1071,7.276000000000003
1072,27.643200000000014
1073,6.11
1074,6.4110000000000005
1075,17.929199999999998
1076,22.281999999999996
1077,11.207
1078,5.2
1079,12.664399999999999
1080,25.12600000000001
1081,8.258
1082,18.235000000000003
1083,9.633999999999997
1084,18.125999999999994
1085,5.971000000000001
1086,14.172300000000005
1087,6.989
1088,22.094
1089,17.840300000000006
1090,11.619999999999997
1091,24.950699999999994
1092,8.352000000000002
1093,7.404999999999998
1094,20.987000000000002
1095,9.582000000000003
1096,9.019000000000004
1097,5.566000000000002
1098,5.192999999999997
1099,7.845999999999999
1100,14.809
1101,22.429999999999996
1102,9.606000000000002
1103,13.794999999999995
1104,10.372
1105,6.552999999999998
1106,9.622999999999998
1107,7.665
1108,20.168999999999997
1109,6.745000000000002
1110,6.334999999999999
1111,5.1350000000000025
1112,6.591000000000003
1113,5.486999999999999
1114,6.244000000000001
1115,32.05409999999999
1116,9.671
1117,13.5705
1118,21.63300000000001
1119,25.14649999999998
1120,12.915600000000001
1121,9.115
1122,21.900399999999994
1123,19.196000000000005
1124,15.356
1125,16.174
1126,9.646999999999998
1127,7.530000000000001
1128,10.69
1129,5.914000000000001
1130,5.711000000000001
1131,12.155
1132,13.083999999999998
1133,11.088000000000001
1134,10.520000000000005
1135,8.854999999999997
1136,7.0489999999999995
1137,8.942000000000002
1138,5.151999999999999
1139,25.902600000000007
1140,33.77809999999998
1141,11.893999999999997
1142,7.592999999999998
1143,35.16209999999998
1144,10.008000000000004
1145,15.940999999999999
1146,14.385000000000002
1147,14.37700000000001
1148,8.755000000000003
1149,5.3919999999999995
1150,12.024999999999995
1151,7.379000000000001
1152,17.915
1153,6.799999999999999
1154,6.934000000000001
1155,5.843999999999999
1156,6.766
1157,13.248
1158,28.502399999999984
1159,10.673000000000002
1160,7.4944
1161,15.309999999999997
1162,5.776999999999998
1163,24.80029999999999
1164,26.5534
1165,8.228299999999999
1166,7.210999999999998
1167,10.012
1168,5.974000000000002
1169,10.162
1170,52.17379999999999
1171,5.285999999999997
1172,4.632000000000001
1173,6.535000000000001
1174,20.45329999999999
1175,4.558999999999998
1176,6.401999999999998
1177,13.908999999999999
1178,7.575999999999998
1179,7.7789999999999955
1180,5.1300000000000034
1181,5.837999999999995
1182,12.542999999999996
1183,5.1690000000000005
1184,7.317999999999997
1185,10.719000000000003
1186,9.790999999999999
1187,7.035999999999999
1188,6.580000000000002
1189,5.649999999999999
1190,11.286
1191,13.898999999999996
1192,5.524000000000001
1193,6.8519999999999985
1194,11.859699999999993
1195,10.787999999999997
1196,10.823000000000004
1197,10.127000000000002
1198,48.334500000000006
1199,10.231000000000002
1200,8.063
1201,9.203999999999994
1202,5.011000000000002
1203,12.070000000000002
1204,6.110999999999998
1205,51.54000000000002
1206,10.466400000000004
1207,7.771999999999996
1208,7.965999999999999
1209,9.125000000000004
1210,16.16500000000001
1211,9.327999999999996
1212,8.610999999999999
1213,7.965
1214,7.517000000000005
1215,7.2379999999999995
1216,9.474999999999996
1217,19.895999999999994
1218,7.083999999999999
1219,37.45659999999995
1220,9.299999999999997
1221,7.436999999999999
1222,8.188000000000002
1223,10.965
1224,13.127200000000006
1225,11.947000000000003
1226,6.029
1227,6.321000000000001
1228,41.246999999999964
1229,36.47399999999994
1230,7.936999999999997
1231,10.727
1232,10.052999999999997
1233,8.961000000000002
1234,8.180000000000001
1235,6.797999999999999
1236,9.508
1237,7.9910000000000005
1238,7.0950000000000015
1239,5.161999999999997
1240,6.904000000000001
1241,8.377000000000002
1242,9.030000000000001
1243,6.8649999999999975
1244,17.56900000000001
1245,5.840999999999997
1246,36.23949999999998
1247,7.154
1248,7.578999999999999
1249,5.386999999999998
1250,32.69299999999999
1251,7.7189999999999985
1252,5.155
1253,6.794
1254,31.488800000000005
1255,9.180000000000001
1256,9.196700000000003
1257,7.693999999999999
1258,32.12370000000002
1259,6.480000000000001
1260,5.379000000000001
1261,4.971999999999999
1262,5.343000000000002
1263,7.7010000000000005
1264,35.734799999999986
1265,9.456
1266,11.836999999999994
1267,4.648999999999998
1268,6.188000000000001
1269,17.95900000000001
1270,10.684000000000001
1271,6.2940000000000005
1272,12.939999999999998
1273,9.306999999999995
1274,10.322000000000008
1275,8.99
1276,4.669999999999998
1277,14.421999999999999
1278,9.091999999999995
1279,34.31129999999998
1280,6.814
1281,10.350000000000009
1282,8.071
1283,11.981999999999996
1284,7.040000000000004
1285,12.964999999999996
1286,6.532000000000002
1287,9.758000000000003
1288,5.457999999999998
1289,5.586000000000001
1290,6.477999999999996
1291,19.434
1292,5.607000000000002
1293,7.062999999999996
1294,7.454000000000002
1295,7.088000000000001
1296,17.691000000000006
1297,5.494000000000002
1298,8.321
1299,10.460999999999995
1300,5.831700000000001
1301,10.881000000000004
1302,8.142999999999999
1303,6.82
1304,8.411000000000005
1305,5.435999999999999
1306,6.904000000000002
1307,6.280999999999999
1308,6.999000000000003
1309,7.8020000000000005
1310,33.81289999999998
1311,33.5571
1312,22.980700000000006
1313,4.977
1314,29.67109999999998
1315,34.708699999999986
1316,7.4769999999999985
1317,9.210999999999995
1318,6.196000000000001
1319,31.146200000000007
1320,5.825999999999997
1321,5.498999999999999
1322,8.227
1323,7.535
1324,7.761999999999998
1325,10.266999999999998
1326,14.29
1327,5.051000000000001
1328,7.880000000000001
1329,14.452999999999998
1330,14.205700000000004
1331,5.759999999999998
1332,47.1227
1333,7.238000000000002
1334,36.482099999999996
1335,6.254999999999999
1336,6.694
1337,5.187000000000003
1338,6.41
1339,5.627999999999998
1340,12.542299999999988
1341,4.7139999999999995
1342,9.388700000000002
1343,7.4670000000000005
1344,50.413900000000005
1345,18.229000000000013
1346,8.338000000000001
1347,7.250000000000003
1348,7.030999999999998
1349,8.049
1350,12.688000000000002
1351,4.4239999999999995
1352,7.818000000000001
1353,5.178999999999997
1354,32.11559999999999
1355,8.997999999999998
1356,7.183999999999998
1357,5.161000000000001
1358,8.943000000000001
1359,11.535000000000002
1360,5.825000000000001
1361,6.323
1362,5.671999999999997
1363,35.87369999999998
1364,5.6690000000000005
1365,11.837999999999997
1366,9.566
1367,39.78799999999999
1368,13.314000000000005
1369,7.546999999999998
1370,45.22440000000002
1371,5.733
1372,9.310700000000002
1373,6.717
1374,44.32289999999999
1375,48.891100000000016
1376,15.865999999999993
1377,11.796
1378,5.789000000000001
1379,9.3983
1380,11.265000000000002
1381,13.498999999999999
1382,7.026999999999999
1383,6.498000000000003
1384,6.09
1385,4.561999999999999
1386,7.726
1387,15.463000000000001
1388,5.028999999999999
1389,20.473000000000003
1390,52.45420000000002
1391,8.525999999999996
1392,6.5880000000000045
1393,8.709999999999999
1394,9.759000000000006
1395,9.399999999999997
1396,9.401999999999997
1397,5.425999999999999
1398,6.813000000000001
1399,7.326999999999999
1400,5.449000000000002
1401,12.450999999999999
1402,9.502999999999998
1403,11.691000000000004
1404,8.026999999999996
1405,14.83900000000001
1406,9.737
1407,10.920999999999998
1408,15.209200000000001
1409,5.884999999999999
1410,6.372999999999996
1411,13.855000000000004
1412,24.75100000000002
1413,7.3160000000000025
1414,50.51320000000003
1415,5.6080000000000005
1416,11.056999999999995
1417,8.992000000000003
1418,9.309999999999999
1419,4.940000000000002
1420,16.189999999999998
1421,8.325999999999999
1422,11.811999999999996
1423,10.271999999999998
1424,13.296999999999993
1425,7.183
1426,4.622000000000003
1427,19.748399999999993
1428,7.300999999999998
1429,7.306999999999999
1430,20.127999999999997
1431,31.126099999999987
1432,8.249
1433,6.297999999999998
1434,5.844000000000002
1435,17.270000000000003
1436,15.63199999999999
1437,10.21799999999999
1438,7.476999999999997
1439,8.523
1440,8.366999999999997
1441,7.432000000000001
1442,8.372999999999998
1443,9.947999999999993
1444,7.163999999999999
1445,12.013499999999997
1446,11.416999999999998
1447,17.602999999999998
1448,6.766999999999997
1449,10.547999999999996
1450,7.117000000000002
1451,5.865000000000001
1452,5.337999999999999
1453,5.066999999999999
1454,7.043000000000002
1455,14.650999999999994
1456,7.382
1457,14.845999999999997
